step,scf_accuracy_ry
42,6.2e-10
43,6.5e-10
44,3.8e-09
45,1.4e-09
46,1.8e-09
47,3.3e-10
1,0.00218608
2,0.49900628
3,0.0055905
4,0.00101885
5,0.00089261
6,0.00070782
7,0.00016501
8,0.00011314
9,5.081e-05
10,2.578e-05
11,1.359e-05
12,5.426e-05
13,0.00015979
14,4.516e-05
15,1.56e-05
16,1.071e-05
17,1.63e-06
18,1.41e-06
19,1.12e-06
20,8.7e-07
21,5.1e-07
22,3.9e-07
23,7.99e-06
24,5e-07
25,1.37e-06
26,2.6e-07
27,1.9e-07
28,1.4e-07
29,7e-08
30,4e-08
31,3e-08
32,2e-08
33,2e-08
34,6.3e-07
35,1e-08
36,5.4e-09
37,6.9e-09
38,1e-08
39,6.8e-09
40,2.9e-09
41,2.2e-09
42,1.6e-09
43,1.4e-09
44,8.7e-09
45,3.2e-09
46,6.9e-10
47,5e-10
48,5.6e-10
49,1.2e-09
50,4.4e-10
1,0.00165153
2,0.09178502
3,0.02454784
4,0.00113017
5,0.0008102
6,0.00161782
7,0.00032997
8,0.00010073
9,7.371e-05
10,3.886e-05
11,2.315e-05
12,1.532e-05
13,0.00084006
14,2.017e-05
15,1.943e-05
16,4.27e-06
17,2.63e-06
18,2.15e-06
19,1.16e-06
20,9e-07
21,6.6e-07
22,5e-07
23,1.306e-05
24,9.8e-07
25,7.8e-07
26,2.6e-07
27,1.7e-07
28,1.3e-07
29,2.1e-07
30,7e-08
31,5e-08
32,3e-08
33,1.6e-07
34,4.8e-07
35,2e-08
36,3e-08
37,8.7e-09
38,7e-09
39,5.1e-09
40,3.8e-09
41,4.2e-09
42,2.7e-09
43,2.6e-09
44,2e-08
45,2.4e-09
46,1.5e-09
47,2.1e-09
48,1.5e-09
49,6.8e-10
50,5e-10
1,0.00237224
2,0.10527308
3,0.08224329
4,0.00150205
5,0.00076309
6,0.00069095
7,0.00030126
8,9.836e-05
9,7.571e-05
10,3.89e-05
11,2.244e-05
12,1.897e-05
13,0.00011079
14,5.91e-05
15,1.017e-05
16,7.04e-06
17,2.18e-06
18,1.24e-06
19,7.4e-07
20,5.4e-07
21,3.2e-07
22,2.7e-07
23,1.04e-06
24,7.2e-07
25,1.4e-07
26,1.13e-06
27,5e-08
28,6e-08
29,6e-08
30,2e-08
31,1e-08
32,7.3e-09
33,5.4e-09
34,6.2e-09
35,2e-08
36,3.9e-09
37,2e-08
38,2.2e-09
39,1.7e-09
40,1.1e-09
41,1.1e-09
42,1.1e-09
43,9.1e-10
44,5.1e-10
1,0.00383416
2,0.65434066
3,0.06057468
4,0.00189765
5,0.00045191
6,0.00036805
7,0.00022353
8,0.000102
9,5.32e-05
10,3.755e-05
11,1.606e-05
12,9.54e-06
13,8.937e-05
14,8.094e-05
15,2.998e-05
16,5.29e-06
17,5.43e-06
18,1.36e-06
19,8.3e-07
20,6e-07
21,4.3e-07
22,2.2e-07
23,3.3e-07
24,1.91e-06
25,4.2e-07
26,1.7e-07
27,2.3e-07
28,3e-07
29,4e-08
30,4e-08
31,2e-08
32,1e-08
33,1e-08
34,1.1e-07
35,2e-08
36,1e-08
37,4.7e-09
38,2e-08
39,2.4e-09
40,1.4e-09
41,8.4e-10
42,5.8e-10
43,3.8e-10
1,0.00284929
2,0.64940506
3,0.02921001
4,0.00121916
5,0.00018144
6,0.00015609
7,0.00010671
8,6.853e-05
9,2.708e-05
10,2.129e-05
11,7.42e-06
12,8.07e-06
13,0.00018655
14,1.958e-05
15,1.429e-05
16,6.06e-06
17,1.96e-06
18,5.5e-07
19,4.6e-07
20,2.4e-07
21,1.3e-07
22,1.4e-07
23,6.5e-07
24,3.1e-07
25,7e-08
26,8e-08
27,5e-08
28,4e-08
29,2e-08
30,8.6e-09
31,6.7e-09
32,5.5e-09
33,3.9e-09
34,2.6e-09
35,7.9e-09
36,1e-08
37,4.1e-09
38,1.3e-09
39,6.6e-10
40,4.5e-10
1,0.00144483
2,0.38593561
3,0.01019238
4,0.00050963
5,7.829e-05
6,7.17e-05
7,5.91e-05
8,2.379e-05
9,1.362e-05
10,9.28e-06
11,4.8e-06
12,3.83e-06
13,7.276e-05
14,5.16e-06
15,1.664e-05
16,8.3e-07
17,4.6e-07
18,3.5e-07
19,2.2e-07
20,1.6e-07
21,9e-08
22,5e-08
23,1.5e-06
24,8e-08
25,6e-08
26,2e-08
27,4e-08
28,2e-08
29,1e-08
30,3.8e-09
31,2e-09
32,1.5e-09
33,1.3e-09
34,3e-08
35,9.1e-10
36,2.6e-09
37,3.6e-10
38,6.9e-10
39,2.5e-10
1,0.00027351
2,0.06425495
3,0.00172202
4,9.437e-05
5,4.146e-05
6,2.771e-05
7,1.66e-05
8,7.09e-06
9,5.25e-06
10,3.75e-06
11,2.37e-06
12,1.464e-05
13,6.86e-06
14,3.14e-06
15,3.5e-06
16,2e-06
17,5.8e-07
18,1.3e-07
19,8e-08
20,7e-08
21,6e-08
22,2.2e-07
23,1.25e-06
24,1.2e-07
25,2e-08
26,2e-08
27,1e-08
28,7.5e-09
29,5.2e-09
30,3.1e-09
31,2.7e-09
32,2.9e-09
33,1e-07
34,4e-09
35,2.3e-09
36,2.6e-09
37,4.6e-10
38,3.3e-10
39,2.3e-10
40,1.9e-10
1,6.418e-05
2,0.00137242
3,0.00128718
4,9.571e-05
5,4.038e-05
6,3.558e-05
7,2.326e-05
8,8.16e-06
9,6.29e-06
10,2.74e-06
11,1.9e-06
12,1.25e-06
13,4.884e-05
14,7.87e-06
15,7.9e-07
16,4.3e-07
17,3.4e-07
18,1.1e-07
19,8e-08
20,4e-08
21,2e-08
22,2e-08
23,3.4e-07
24,5e-08
25,7.8e-09
26,7.4e-09
27,4.6e-09
28,1e-08
29,4.6e-09
30,9.8e-10
31,4.6e-10
32,3.6e-10
33,6.5e-10
34,1e-08
35,3.3e-10
36,4.8e-10
37,1.1e-10
1,6.185e-05
2,0.0011605
3,0.00120136
4,0.00012144
5,3.084e-05
6,3.327e-05
7,3.686e-05
8,8.4e-06
9,5.88e-06
10,2.12e-06
11,1.5e-06
12,9.8e-07
13,4.379e-05
14,3.06e-06
15,8.6e-07
16,6.2e-07
17,1.8e-07
18,8e-08
19,6e-08
20,4e-08
21,4e-08
22,2e-08
23,2e-08
24,4.6e-07
25,5e-09
26,4.9e-09
27,7.9e-09
28,3.8e-09
29,1.9e-09
30,7.5e-10
31,1e-09
32,6.1e-10
33,4.7e-10
34,1e-08
35,1.5e-10
36,1.2e-10
37,2.7e-10
38,1.7e-10
39,3.2e-11
1,6.839e-05
2,0.00476961
3,0.00065957
4,0.000117
5,2.468e-05
6,3.417e-05
7,2.414e-05
8,6.37e-06
9,4.7e-06
10,1.83e-06
11,1.27e-06
12,1.05e-06
13,4.892e-05
14,1.48e-06
15,1.49e-06
16,2.9e-07
17,1.3e-07
18,9e-08
19,8e-08
20,3e-08
21,2e-08
22,2e-08
23,1e-07
24,9e-08
25,4.8e-09
26,3.6e-09
27,3.2e-09
28,6e-09
29,3.6e-09
30,2.3e-09
31,8e-10
32,5.7e-10
33,3.1e-10
34,1e-08
35,3.4e-10
36,1.2e-10
37,1e-10
